person_age,person_age_cleaned,person_income,person_income_cleaned,person_home_ownership,person_emp_length,person_emp_length_cleaned,loan_intent,loan_grade,loan_amnt,loan_amnt_cleaned,loan_int_rate,loan_status,loan_percent_income,loan_percent_income_cleaned,cb_person_default_on_file,cb_person_cred_hist_length
27,27.0,47000,47000,RENT,1.0,1.0,MEDICAL,B,13000,13000,10.99,0,0.28,0.2766,N,6
27,27.0,116000,116000,MORTGAGE,4.0,4.0,PERSONAL,D,25000,23000,13.36,1,0.22,0.2155,N,6
32,32.0,61000,61000,MORTGAGE,3.0,3.0,DEBTCONSOLIDATION,A,2000,2000,7.9,0,0.03,0.0328,N,8
30,30.0,58000,58000,MORTGAGE,2.0,2.0,HOMEIMPROVEMENT,A,13200,13200,,0,0.23,0.2276,N,5
33,33.0,35600,35600,RENT,1.0,1.0,MEDICAL,C,6000,6000,13.49,1,0.17,0.1685,Y,6
29,29.0,34000,34000,RENT,13.0,13.0,VENTURE,C,2000,2000,14.72,0,0.06,0.0588,N,5
31,31.0,34000,34000,RENT,3.0,3.0,EDUCATION,A,5000,5000,5.42,0,0.15,0.1471,N,7
28,28.0,95000,95000,MORTGAGE,5.0,5.0,PERSONAL,A,5000,5000,7.88,0,0.05,0.0526,N,7
29,29.0,117000,117000,RENT,6.0,6.0,EDUCATION,B,21000,21000,10.65,0,0.18,0.1795,N,5
27,27.0,61000,61000,MORTGAGE,11.0,11.0,EDUCATION,B,1200,1200,10.37,0,0.02,0.0197,N,9
30,30.0,60000,60000,MORTGAGE,8.0,8.0,MEDICAL,C,7400,7400,13.11,0,0.12,0.1233,N,8
30,30.0,95000,95000,MORTGAGE,6.0,6.0,DEBTCONSOLIDATION,A,12000,12000,8.94,0,0.13,0.1263,N,6
33,33.0,60000,60000,MORTGAGE,1.0,1.0,HOMEIMPROVEMENT,D,17000,17000,16.07,0,0.28,0.2833,N,9
33,33.0,72250,72250,MORTGAGE,0.0,0.0,MEDICAL,D,25000,23000,16.0,1,0.29,0.346,Y,5
32,32.0,31000,31000,RENT,0.0,0.0,EDUCATION,B,5000,5000,11.49,1,0.16,0.1613,N,8
29,29.0,55000,55000,MORTGAGE,9.0,9.0,HOMEIMPROVEMENT,A,5000,5000,,0,0.09,0.0909,N,10
30,30.0,72000,72000,MORTGAGE,7.0,7.0,HOMEIMPROVEMENT,C,9600,9600,14.17,0,0.13,0.1333,N,9
27,27.0,156000,140250,MORTGAGE,11.0,11.0,DEBTCONSOLIDATION,A,5000,5000,6.54,0,0.03,0.0321,N,5
29,29.0,280000,140250,MORTGAGE,6.0,6.0,MEDICAL,C,15000,15000,12.99,0,0.05,0.0536,Y,6
31,31.0,60000,60000,RENT,2.0,2.0,PERSONAL,A,4750,4750,5.99,0,0.08,0.0792,N,8
35,35.0,80000,80000,RENT,0.0,0.0,EDUCATION,B,7050,7050,8.88,0,0.09,0.0881,N,10
27,27.0,33996,33996,RENT,8.0,8.0,EDUCATION,D,6000,6000,15.31,0,0.18,0.1765,N,10
35,35.0,52000,52000,RENT,2.0,2.0,MEDICAL,B,3000,3000,11.48,0,0.06,0.0577,N,7
31,31.0,30000,30000,RENT,2.0,2.0,MEDICAL,B,3000,3000,10.95,0,0.1,0.1,N,8
31,31.0,201000,140250,MORTGAGE,3.0,3.0,PERSONAL,B,15000,15000,11.12,0,0.07,0.0746,N,5
31,31.0,59000,59000,RENT,2.0,2.0,DEBTCONSOLIDATION,C,8750,8750,12.68,0,0.15,0.1483,N,7
29,29.0,84000,84000,MORTGAGE,1.0,1.0,HOMEIMPROVEMENT,B,20000,20000,11.83,0,0.24,0.2381,N,6
32,32.0,54000,54000,MORTGAGE,9.0,9.0,VENTURE,C,13000,13000,12.53,0,0.24,0.2407,Y,10
29,29.0,100000,100000,OWN,13.0,13.0,PERSONAL,A,10000,10000,6.92,0,0.1,0.1,N,8
28,28.0,64900,64900,MORTGAGE,12.0,12.0,DEBTCONSOLIDATION,D,25000,23000,15.37,1,0.39,0.3852,N,6
27,27.0,85500,85500,RENT,1.0,1.0,HOMEIMPROVEMENT,D,11000,11000,15.99,1,0.13,0.1287,Y,5
31,31.0,120000,120000,MORTGAGE,6.0,6.0,DEBTCONSOLIDATION,A,28000,23000,8.9,0,0.23,0.2333,N,6
28,28.0,60000,60000,RENT,4.0,4.0,HOMEIMPROVEMENT,A,10000,10000,6.54,0,0.17,0.1667,N,9
27,27.0,31500,31500,RENT,10.0,10.0,DEBTCONSOLIDATION,C,6000,6000,12.84,1,0.19,0.1905,N,8
31,31.0,260000,140250,MORTGAGE,6.0,6.0,MEDICAL,C,25000,23000,13.57,0,0.1,0.0962,Y,6
32,32.0,40000,40000,OWN,2.0,2.0,VENTURE,C,7000,7000,12.68,0,0.17,0.175,N,5
27,27.0,50000,50000,RENT,4.0,4.0,PERSONAL,C,6400,6400,13.23,0,0.13,0.128,Y,5
33,33.0,74400,74400,RENT,15.0,15.0,VENTURE,C,3600,3600,15.27,0,0.05,0.0484,N,9
30,30.0,139008,139008,MORTGAGE,2.0,2.0,VENTURE,C,15000,15000,13.47,0,0.11,0.1079,N,9
33,33.0,14400,14400,OWN,0.0,0.0,VENTURE,C,2000,2000,14.79,0,0.14,0.1389,N,10
28,28.0,40000,40000,RENT,1.0,1.0,PERSONAL,C,1700,1700,,0,0.04,0.0425,Y,9
29,29.0,52000,52000,MORTGAGE,6.0,6.0,HOMEIMPROVEMENT,B,7800,7800,10.36,0,0.15,0.15,N,9
27,27.0,56525,56525,MORTGAGE,4.0,4.0,MEDICAL,D,12000,12000,15.95,1,0.18,0.2123,N,10
33,33.0,101000,101000,MORTGAGE,8.0,8.0,DEBTCONSOLIDATION,A,5000,5000,7.49,0,0.05,0.0495,N,5
27,27.0,43218,43218,RENT,11.0,11.0,PERSONAL,C,5300,5300,14.65,0,0.12,0.1226,Y,7
30,30.0,75000,75000,RENT,2.0,2.0,DEBTCONSOLIDATION,C,6000,6000,12.68,0,0.08,0.08,Y,5
32,32.0,122004,122004,MORTGAGE,13.0,13.0,MEDICAL,A,10000,10000,8.59,0,0.08,0.082,N,10
27,27.0,82000,82000,MORTGAGE,11.0,11.0,VENTURE,A,10000,10000,7.51,0,0.12,0.122,N,6
28,28.0,33000,33000,RENT,12.0,12.0,PERSONAL,C,8000,8000,14.65,1,0.24,0.2424,N,9
33,33.0,30000,30000,RENT,3.0,3.0,EDUCATION,B,11975,11975,9.99,1,0.4,0.3992,N,5
34,34.0,148750,140250,RENT,3.0,3.0,MEDICAL,A,12000,12000,7.9,1,0.07,0.0807,N,8
27,27.0,104000,104000,MORTGAGE,11.0,11.0,MEDICAL,B,10000,10000,10.65,0,0.1,0.0962,N,7
27,27.0,39996,39996,OWN,1.0,1.0,HOMEIMPROVEMENT,B,8000,8000,12.53,0,0.2,0.2,N,5
28,28.0,50000,50000,RENT,2.0,2.0,EDUCATION,D,2000,2000,16.89,1,0.04,0.04,N,5
28,28.0,40000,40000,RENT,12.0,12.0,DEBTCONSOLIDATION,B,12000,12000,11.11,0,0.3,0.3,N,7
27,27.0,25200,25200,RENT,0.0,0.0,MEDICAL,C,2550,2550,14.27,0,0.1,0.1012,N,9
32,32.0,80000,80000,RENT,1.0,1.0,PERSONAL,B,6400,6400,10.99,0,0.08,0.08,N,8
30,30.0,42000,42000,RENT,0.0,0.0,MEDICAL,B,1850,1850,11.99,0,0.04,0.044,N,6
29,29.0,48000,48000,RENT,6.0,6.0,EDUCATION,B,6025,6025,10.65,0,0.13,0.1255,N,6
29,29.0,65000,65000,RENT,4.0,4.0,PERSONAL,D,12000,12000,16.49,0,0.18,0.1846,N,7
28,28.0,70000,70000,MORTGAGE,13.0,13.0,MEDICAL,A,5000,5000,6.99,0,0.07,0.0714,N,9
29,29.0,42996,42996,RENT,5.0,5.0,VENTURE,C,6000,6000,15.96,1,0.14,0.1395,N,9
29,29.0,60000,60000,MORTGAGE,2.0,2.0,MEDICAL,A,1500,1500,6.03,0,0.03,0.025,N,5
31,31.0,24000,24000,OWN,0.0,0.0,VENTURE,B,6200,6200,11.14,0,0.26,0.2583,N,10
27,27.0,99000,99000,MORTGAGE,4.0,4.0,MEDICAL,A,9000,9000,7.14,0,0.09,0.0909,N,5
27,27.0,207182,140250,MORTGAGE,11.0,11.0,PERSONAL,B,22000,22000,10.62,0,0.11,0.1062,N,7
27,27.0,78500,78500,RENT,6.0,6.0,EDUCATION,A,8000,8000,8.59,0,0.1,0.1019,N,8
31,31.0,65000,65000,MORTGAGE,3.0,3.0,DEBTCONSOLIDATION,C,10000,10000,13.61,0,0.15,0.1538,N,6
33,33.0,71000,71000,MORTGAGE,4.0,4.0,DEBTCONSOLIDATION,B,5300,5300,11.49,0,0.07,0.0746,N,9
29,29.0,99000,99000,MORTGAGE,1.0,1.0,PERSONAL,B,6000,6000,10.25,0,0.06,0.0606,N,6
27,27.0,225000,140250,MORTGAGE,1.0,1.0,DEBTCONSOLIDATION,B,14000,14000,,0,0.06,0.0622,N,6
30,30.0,25000,25000,RENT,,,PERSONAL,B,3500,3500,11.11,0,0.14,0.14,N,6
30,30.0,56400,56400,RENT,1.0,1.0,DEBTCONSOLIDATION,B,7000,7000,11.49,1,0.12,0.1241,N,10
29,29.0,67992,67992,MORTGAGE,0.0,0.0,VENTURE,A,2000,2000,7.43,0,0.03,0.0294,N,7
33,33.0,140000,140000,MORTGAGE,6.0,6.0,HOMEIMPROVEMENT,A,13000,13000,7.51,0,0.09,0.0929,N,9
33,33.0,90000,90000,MORTGAGE,5.0,5.0,EDUCATION,A,4200,4200,8.94,0,0.05,0.0467,N,6
30,30.0,60000,60000,RENT,8.0,8.0,MEDICAL,A,5000,5000,,0,0.08,0.0833,N,8
29,29.0,99000,99000,RENT,3.0,3.0,PERSONAL,C,8000,8000,12.99,0,0.08,0.0808,Y,8
27,27.0,50000,50000,MORTGAGE,3.0,3.0,HOMEIMPROVEMENT,B,15000,15000,9.88,0,0.3,0.3,N,5
35,35.0,85000,85000,RENT,1.0,1.0,VENTURE,A,3600,3600,7.51,0,0.04,0.0424,N,7
35,35.0,15000,15000,OWN,3.0,3.0,MEDICAL,A,3700,3700,9.32,1,0.25,0.2467,N,5
34,34.0,29152,29152,RENT,,,DEBTCONSOLIDATION,B,5000,5000,10.36,0,0.17,0.1715,N,10
33,33.0,66500,66500,MORTGAGE,1.0,1.0,EDUCATION,A,9200,9200,,0,0.14,0.1383,N,6
28,28.0,42000,42000,RENT,3.0,3.0,EDUCATION,D,9600,9600,14.61,0,0.23,0.2286,N,9
31,31.0,64900,64900,RENT,2.0,2.0,VENTURE,A,10000,10000,7.66,0,0.15,0.1541,N,9
27,27.0,47380,47380,MORTGAGE,11.0,11.0,EDUCATION,C,15000,15000,13.79,0,0.32,0.3166,N,6
29,29.0,44000,44000,RENT,2.0,2.0,VENTURE,D,5400,5400,16.0,1,0.12,0.1227,Y,9
27,27.0,83300,83300,RENT,11.0,11.0,MEDICAL,D,20000,20000,16.0,1,0.2,0.2401,Y,5
34,34.0,50725,50725,RENT,1.0,1.0,VENTURE,C,5400,5400,13.16,0,0.11,0.1065,Y,6
35,35.0,37440,37440,RENT,2.0,2.0,MEDICAL,B,8000,8000,10.99,0,0.21,0.2137,N,7
35,35.0,65000,65000,MORTGAGE,,,DEBTCONSOLIDATION,A,6500,6500,5.42,0,0.1,0.1,N,7
31,31.0,43288,43288,RENT,7.0,7.0,EDUCATION,B,10000,10000,10.74,0,0.23,0.231,N,5
32,32.0,120000,120000,RENT,11.0,11.0,EDUCATION,A,12000,12000,7.51,0,0.1,0.1,N,9
28,28.0,77250,77250,RENT,1.0,1.0,HOMEIMPROVEMENT,B,10000,10000,9.2,0,0.13,0.1294,N,8
30,30.0,71000,71000,RENT,2.0,2.0,PERSONAL,A,12000,12000,8.9,0,0.17,0.169,N,9
29,29.0,73000,73000,RENT,7.0,7.0,DEBTCONSOLIDATION,C,2500,2500,14.35,0,0.03,0.0342,Y,8
31,31.0,168000,140250,MORTGAGE,2.0,2.0,EDUCATION,B,15500,15500,9.25,0,0.09,0.0923,N,9
33,33.0,53004,53004,RENT,0.0,0.0,EDUCATION,C,20000,20000,13.04,1,0.38,0.3773,Y,9
32,32.0,101000,101000,RENT,3.0,3.0,MEDICAL,B,20000,20000,10.75,0,0.2,0.198,N,8
29,29.0,12000,12000,RENT,1.0,1.0,EDUCATION,D,4500,4500,15.05,1,0.38,0.375,N,9
31,31.0,50000,50000,RENT,4.0,4.0,PERSONAL,D,6000,6000,15.62,0,0.12,0.12,Y,6
27,27.0,110000,110000,MORTGAGE,4.0,4.0,HOMEIMPROVEMENT,A,2500,2500,8.07,0,0.02,0.0227,N,10
28,28.0,24000,24000,RENT,0.0,0.0,DEBTCONSOLIDATION,C,10000,10000,12.87,1,0.42,0.4167,N,8
30,30.0,151800,140250,MORTGAGE,14.0,14.0,EDUCATION,C,17525,17525,12.72,0,0.12,0.1154,Y,7
34,34.0,63504,63504,RENT,0.0,0.0,MEDICAL,B,3500,3500,10.0,0,0.06,0.0551,N,6
27,27.0,67000,67000,RENT,5.0,5.0,DEBTCONSOLIDATION,C,12000,12000,13.23,0,0.18,0.1791,Y,9
33,33.0,21600,21600,RENT,2.0,2.0,DEBTCONSOLIDATION,C,6500,6500,,0,0.3,0.3009,Y,5
27,27.0,49200,49200,MORTGAGE,4.0,4.0,HOMEIMPROVEMENT,A,2500,2500,5.42,0,0.05,0.0508,N,10
29,29.0,80400,80400,MORTGAGE,13.0,13.0,MEDICAL,A,8000,8000,7.14,0,0.1,0.0995,N,7
30,30.0,101500,101500,RENT,2.0,2.0,HOMEIMPROVEMENT,B,18000,18000,12.18,0,0.18,0.1773,N,10
27,27.0,51996,51996,OWN,8.0,8.0,EDUCATION,D,9600,9600,14.09,0,0.18,0.1846,N,10
28,28.0,31000,31000,OWN,0.0,0.0,PERSONAL,A,1000,1000,7.4,0,0.03,0.0323,N,7
32,32.0,49000,49000,RENT,16.0,16.0,VENTURE,B,6300,6300,9.91,0,0.13,0.1286,N,6
28,28.0,64000,64000,MORTGAGE,3.0,3.0,MEDICAL,C,5000,5000,13.23,0,0.08,0.0781,N,6
29,29.0,63000,63000,RENT,5.0,5.0,PERSONAL,D,10000,10000,15.33,0,0.16,0.1587,Y,7
31,31.0,64000,64000,RENT,9.0,9.0,PERSONAL,C,8000,8000,14.22,0,0.13,0.125,Y,5
27,27.0,31000,31000,RENT,0.0,0.0,PERSONAL,B,4000,4000,10.74,0,0.13,0.129,N,10
27,27.0,84000,84000,RENT,8.0,8.0,VENTURE,C,7200,7200,,0,0.09,0.0857,N,10
35,35.0,30720,30720,MORTGAGE,4.0,4.0,HOMEIMPROVEMENT,A,6000,6000,7.49,0,0.2,0.1953,N,6
27,27.0,45000,45000,OWN,9.0,9.0,PERSONAL,A,12000,12000,6.03,0,0.27,0.2667,N,5
35,35.0,94000,94000,MORTGAGE,9.0,9.0,DEBTCONSOLIDATION,B,15000,15000,9.88,0,0.16,0.1596,N,9
27,27.0,50000,50000,MORTGAGE,0.0,0.0,VENTURE,A,12000,12000,6.62,0,0.24,0.24,N,8
30,30.0,110000,110000,MORTGAGE,12.0,12.0,HOMEIMPROVEMENT,B,5000,5000,,0,0.05,0.0455,N,7
33,33.0,38400,38400,MORTGAGE,0.0,0.0,EDUCATION,B,10000,10000,9.91,0,0.26,0.2604,N,8
29,29.0,30000,30000,MORTGAGE,3.0,3.0,MEDICAL,B,4000,4000,,0,0.13,0.1333,N,7
28,28.0,140000,140000,RENT,3.0,3.0,EDUCATION,B,12000,12000,9.91,0,0.09,0.0857,N,10
31,31.0,275000,140250,MORTGAGE,9.0,9.0,VENTURE,C,25000,23000,13.85,0,0.09,0.0909,N,7
34,34.0,28000,28000,OWN,1.0,1.0,HOMEIMPROVEMENT,B,3000,3000,9.99,0,0.11,0.1071,N,5
28,28.0,25200,25200,RENT,5.0,5.0,PERSONAL,D,11500,11500,14.46,1,0.46,0.4563,N,10
32,32.0,59363,59363,RENT,2.0,2.0,MEDICAL,C,6000,6000,13.22,0,0.1,0.1011,Y,6
29,29.0,32000,32000,RENT,5.0,5.0,PERSONAL,D,9000,9000,16.77,0,0.28,0.2812,N,8
27,27.0,49600,49600,RENT,2.0,2.0,VENTURE,D,8400,8400,,1,0.17,0.1694,Y,5
27,27.0,92300,92300,MORTGAGE,6.0,6.0,HOMEIMPROVEMENT,E,17500,17500,17.93,0,0.19,0.1896,N,5
35,35.0,160000,140250,OWN,10.0,10.0,VENTURE,B,24000,23000,11.83,0,0.15,0.15,N,9
27,27.0,98000,98000,MORTGAGE,11.0,11.0,VENTURE,B,17000,17000,8.88,0,0.17,0.1735,N,9
30,30.0,32004,32004,OWN,4.0,4.0,VENTURE,A,5500,5500,8.0,0,0.17,0.1719,N,8
30,30.0,40000,40000,RENT,5.0,5.0,MEDICAL,A,3000,3000,7.14,0,0.07,0.075,N,5
32,32.0,85000,85000,MORTGAGE,1.0,1.0,EDUCATION,C,7500,7500,10.78,0,0.09,0.0882,Y,10
29,29.0,75000,75000,RENT,6.0,6.0,HOMEIMPROVEMENT,B,6500,6500,10.74,0,0.09,0.0867,N,5
29,29.0,55000,55000,MORTGAGE,5.0,5.0,DEBTCONSOLIDATION,A,12000,12000,7.49,0,0.22,0.2182,N,8
28,28.0,71400,71400,RENT,5.0,5.0,MEDICAL,B,5000,5000,11.12,1,0.06,0.07,N,8
35,35.0,82863,82863,RENT,14.0,14.0,EDUCATION,A,11000,11000,,0,0.13,0.1327,N,9
29,29.0,61000,61000,RENT,2.0,2.0,VENTURE,D,15000,15000,14.96,1,0.25,0.2459,N,10
27,27.0,190000,140250,RENT,5.0,5.0,VENTURE,A,22000,22000,6.91,0,0.12,0.1158,N,8
27,27.0,102000,102000,MORTGAGE,1.0,1.0,VENTURE,C,15000,15000,12.84,0,0.15,0.1471,N,8
34,34.0,84000,84000,RENT,3.0,3.0,EDUCATION,A,9000,9000,5.79,0,0.11,0.1071,N,10
33,33.0,18720,18720,OWN,0.0,0.0,MEDICAL,C,3500,3500,13.16,1,0.19,0.187,N,5
28,28.0,82500,82500,MORTGAGE,12.0,12.0,DEBTCONSOLIDATION,A,11000,11000,7.49,0,0.13,0.1333,N,7
29,29.0,18000,18000,RENT,2.0,2.0,VENTURE,B,3000,3000,12.69,1,0.17,0.1667,N,5
30,30.0,130500,130500,MORTGAGE,1.0,1.0,DEBTCONSOLIDATION,D,25000,23000,15.33,1,0.19,0.1916,N,6
30,30.0,105000,105000,RENT,4.0,4.0,HOMEIMPROVEMENT,D,24250,23000,15.65,0,0.23,0.231,N,7
28,28.0,55000,55000,RENT,3.0,3.0,VENTURE,C,5000,5000,12.53,0,0.09,0.0909,Y,5
29,29.0,19200,19200,RENT,4.0,4.0,DEBTCONSOLIDATION,B,4000,4000,10.37,1,0.21,0.2083,N,6
28,28.0,65007,65007,MORTGAGE,4.0,4.0,DEBTCONSOLIDATION,F,25000,23000,18.62,1,0.38,0.3846,Y,9
35,35.0,21600,21600,RENT,1.0,1.0,PERSONAL,C,2500,2500,14.35,0,0.12,0.1157,Y,5
32,32.0,65000,65000,MORTGAGE,6.0,6.0,PERSONAL,B,5600,5600,11.58,0,0.09,0.0862,N,5
35,35.0,101400,101400,MORTGAGE,11.0,11.0,PERSONAL,A,4500,4500,9.32,0,0.04,0.0444,N,8
31,31.0,55000,55000,MORTGAGE,9.0,9.0,HOMEIMPROVEMENT,A,8000,8000,7.49,0,0.15,0.1455,N,9
31,31.0,10800,10800,RENT,4.0,4.0,MEDICAL,C,2000,2000,14.72,1,0.19,0.1852,Y,6
27,27.0,48000,48000,RENT,4.0,4.0,VENTURE,A,2800,2800,7.49,0,0.06,0.0583,N,10
27,27.0,44630,44630,OWN,10.0,10.0,VENTURE,B,10825,10825,10.99,0,0.24,0.2425,N,6
30,30.0,71000,71000,RENT,8.0,8.0,VENTURE,B,8000,8000,11.12,0,0.11,0.1127,N,8
27,27.0,106000,106000,MORTGAGE,11.0,11.0,EDUCATION,B,4000,4000,11.71,0,0.04,0.0377,N,8
34,34.0,130000,130000,MORTGAGE,5.0,5.0,PERSONAL,E,5000,5000,17.56,0,0.04,0.0385,Y,8
31,31.0,72500,72500,MORTGAGE,12.0,12.0,VENTURE,B,8875,8875,11.99,0,0.12,0.1224,N,8
30,30.0,125000,125000,MORTGAGE,14.0,14.0,VENTURE,A,5750,5750,7.43,0,0.05,0.046,N,10
35,35.0,165000,140250,MORTGAGE,3.0,3.0,VENTURE,B,8000,8000,11.49,0,0.05,0.0485,N,8
33,33.0,125004,125004,RENT,3.0,3.0,EDUCATION,E,12000,12000,15.68,0,0.1,0.096,N,8
27,27.0,103000,103000,MORTGAGE,8.0,8.0,PERSONAL,A,8800,8800,7.29,0,0.09,0.0854,N,8
32,32.0,25200,25200,RENT,0.0,0.0,PERSONAL,A,5000,5000,7.91,0,0.2,0.1984,N,8
28,28.0,43500,43500,MORTGAGE,12.0,12.0,PERSONAL,B,4000,4000,12.69,0,0.09,0.092,N,5
27,27.0,30000,30000,RENT,5.0,5.0,PERSONAL,B,4975,4975,10.37,0,0.17,0.1658,N,9
31,31.0,66000,66000,RENT,9.0,9.0,EDUCATION,B,2550,2550,11.36,0,0.04,0.0386,N,9
28,28.0,225000,140250,MORTGAGE,11.0,11.0,EDUCATION,E,9000,9000,16.95,1,0.04,0.04,Y,8
35,35.0,85000,85000,MORTGAGE,0.0,0.0,DEBTCONSOLIDATION,B,20000,20000,12.21,0,0.24,0.2353,N,9
33,33.0,54000,54000,MORTGAGE,7.0,7.0,MEDICAL,C,32000,23000,15.23,1,0.59,0.5926,Y,7
33,33.0,42996,42996,RENT,2.0,2.0,VENTURE,A,8200,8200,7.88,0,0.19,0.1907,N,9
32,32.0,50000,50000,MORTGAGE,5.0,5.0,MEDICAL,A,9600,9600,6.76,0,0.19,0.192,N,10
27,27.0,31200,31200,OWN,0.0,0.0,HOMEIMPROVEMENT,F,14000,14000,18.09,0,0.45,0.4487,Y,9
29,29.0,55000,55000,MORTGAGE,11.0,11.0,PERSONAL,B,4000,4000,10.99,0,0.07,0.0727,N,8
31,31.0,43000,43000,RENT,15.0,15.0,MEDICAL,B,13350,13350,12.42,1,0.31,0.3105,N,9
28,28.0,11029,11029,MORTGAGE,12.0,12.0,DEBTCONSOLIDATION,C,2150,2150,10.78,1,0.19,0.1949,Y,6
27,27.0,100000,100000,RENT,11.0,11.0,VENTURE,B,5000,5000,12.42,0,0.05,0.05,N,8
32,32.0,40000,40000,RENT,2.0,2.0,PERSONAL,B,4000,4000,9.99,0,0.1,0.1,N,8
32,32.0,98056,98056,MORTGAGE,10.0,10.0,VENTURE,B,6000,6000,8.88,0,0.06,0.0612,N,9
29,29.0,54000,54000,MORTGAGE,8.0,8.0,MEDICAL,A,7500,7500,7.49,1,0.14,0.1389,N,7
31,31.0,140000,140000,MORTGAGE,15.0,15.0,VENTURE,A,12000,12000,7.88,0,0.09,0.0857,N,7
33,33.0,42000,42000,RENT,3.0,3.0,MEDICAL,C,12000,12000,13.57,0,0.29,0.2857,Y,6
28,28.0,80004,80004,MORTGAGE,5.0,5.0,MEDICAL,A,12000,12000,6.91,0,0.15,0.15,N,6
28,28.0,44500,44500,MORTGAGE,5.0,5.0,DEBTCONSOLIDATION,B,20000,20000,9.45,0,0.45,0.4494,N,8
31,31.0,116400,116400,RENT,3.0,3.0,PERSONAL,B,8900,8900,10.0,0,0.08,0.0765,N,5
29,29.0,40000,40000,MORTGAGE,13.0,13.0,HOMEIMPROVEMENT,B,25000,23000,11.86,0,0.63,0.625,N,6
29,29.0,59000,59000,RENT,3.0,3.0,EDUCATION,A,6000,6000,7.88,0,0.1,0.1017,N,8
29,29.0,71000,71000,MORTGAGE,4.0,4.0,VENTURE,A,4000,4000,7.14,0,0.06,0.0563,N,5
28,28.0,42000,42000,RENT,0.0,0.0,EDUCATION,B,12000,12000,11.11,0,0.29,0.2857,N,9
29,29.0,75000,75000,OWN,3.0,3.0,HOMEIMPROVEMENT,A,12000,12000,7.51,0,0.16,0.16,N,8
27,27.0,104000,104000,RENT,8.0,8.0,HOMEIMPROVEMENT,A,12800,12800,7.29,0,0.12,0.1231,N,5
28,28.0,20000,20000,RENT,5.0,5.0,EDUCATION,B,4000,4000,10.99,0,0.2,0.2,N,10
35,35.0,48000,48000,MORTGAGE,8.0,8.0,MEDICAL,C,2000,2000,11.97,0,0.04,0.0417,N,10
29,29.0,32000,32000,RENT,6.0,6.0,MEDICAL,C,10800,10800,13.57,1,0.34,0.3375,N,5
34,34.0,54000,54000,MORTGAGE,5.0,5.0,VENTURE,A,10000,10000,7.29,0,0.19,0.1852,N,7
27,27.0,95000,95000,MORTGAGE,11.0,11.0,VENTURE,C,18000,18000,13.48,0,0.19,0.1895,N,5
29,29.0,70000,70000,MORTGAGE,13.0,13.0,MEDICAL,A,10000,10000,6.99,0,0.14,0.1429,N,10
27,27.0,40000,40000,OWN,11.0,11.0,PERSONAL,A,6400,6400,9.32,0,0.16,0.16,N,9
33,33.0,57500,57500,RENT,2.0,2.0,MEDICAL,B,2000,2000,,0,0.03,0.0348,N,5
31,31.0,37000,37000,MORTGAGE,12.0,12.0,VENTURE,C,22000,22000,12.73,0,0.59,0.5946,Y,6
33,33.0,55000,55000,MORTGAGE,7.0,7.0,VENTURE,B,3500,3500,10.65,0,0.06,0.0636,N,10
33,33.0,40000,40000,RENT,15.0,15.0,EDUCATION,B,15000,15000,9.88,1,0.38,0.375,N,9
27,27.0,27180,27180,RENT,,,DEBTCONSOLIDATION,A,4800,4800,7.14,0,0.18,0.1766,N,5
31,31.0,36000,36000,RENT,4.0,4.0,MEDICAL,D,10000,10000,14.42,0,0.28,0.2778,Y,9
31,31.0,72000,72000,MORTGAGE,6.0,6.0,MEDICAL,A,9800,9800,6.62,0,0.14,0.1361,N,7
35,35.0,26000,26000,RENT,3.0,3.0,PERSONAL,A,8000,8000,7.9,1,0.31,0.3077,N,6
27,27.0,75000,75000,MORTGAGE,4.0,4.0,VENTURE,B,6625,6625,,0,0.09,0.0883,N,9
33,33.0,103000,103000,RENT,0.0,0.0,EDUCATION,C,9000,9000,14.65,1,0.09,0.0874,Y,9
31,31.0,65200,65200,MORTGAGE,7.0,7.0,DEBTCONSOLIDATION,A,7000,7000,8.0,0,0.11,0.1074,N,7
34,34.0,47300,47300,MORTGAGE,3.0,3.0,HOMEIMPROVEMENT,A,12000,12000,7.88,0,0.25,0.2537,N,10
28,28.0,86000,86000,MORTGAGE,12.0,12.0,VENTURE,A,15600,15600,5.99,0,0.18,0.1814,N,7
28,28.0,51000,51000,OWN,2.0,2.0,MEDICAL,E,20400,20400,17.74,1,0.4,0.4,Y,6
29,29.0,45000,45000,OWN,0.0,0.0,MEDICAL,D,10000,10000,17.58,0,0.22,0.2222,Y,6
29,29.0,56700,56700,MORTGAGE,9.0,9.0,EDUCATION,C,10000,10000,,0,0.18,0.1764,Y,5
32,32.0,44500,44500,OWN,3.0,3.0,HOMEIMPROVEMENT,A,15000,15000,7.51,0,0.34,0.3371,N,5
33,33.0,62000,62000,MORTGAGE,3.0,3.0,HOMEIMPROVEMENT,A,3700,3700,6.39,0,0.06,0.0597,N,6
29,29.0,66000,66000,MORTGAGE,10.0,10.0,DEBTCONSOLIDATION,B,7000,7000,9.91,0,0.11,0.1061,N,6
32,32.0,114000,114000,RENT,17.0,17.0,MEDICAL,B,6000,6000,10.37,0,0.05,0.0526,N,9
30,30.0,81120,81120,OWN,3.0,3.0,PERSONAL,B,18000,18000,10.75,0,0.22,0.2219,N,5
30,30.0,66000,66000,MORTGAGE,14.0,14.0,DEBTCONSOLIDATION,C,11200,11200,13.49,1,0.17,0.1697,N,6
